user_id,book_id,rating
456,1662,5
456,378,4
456,127,5
456,211,4
456,122,5
456,1547,1
456,148,3
456,1005,3
456,113,1
456,1171,4
456,8831,4
456,663,5
456,2298,3
456,2521,3
456,375,3
456,779,5
456,383,4
456,2284,3
456,40,3
456,2311,5
456,1843,2
456,1283,4
456,4473,3
456,635,2
456,108,3
456,3966,3
456,179,3
456,2252,2
456,828,3
456,316,4
456,765,4
456,508,3
456,1888,5
456,374,2
456,6274,5
456,8232,3
456,4836,3
456,5120,5
456,9204,3
362,36,4
456,9111,3
456,2028,3
456,4582,5
457,323,5
457,669,4
457,8295,4
457,1239,3
457,587,5
444,2926,5
458,5150,3
399,306,1
399,5120,4
399,2546,3
399,4009,3
399,2679,3
456,78,1
456,2136,1
399,4788,4
229,40,5
229,710,3
229,3011,3
229,5427,3
229,156,3
229,455,2
229,1299,1
427,758,4
427,757,5
362,104,5
362,5,5
454,325,4
454,45,4
454,653,3
454,130,3
451,569,5
451,263,5
179,335,4
66,8152,3
63,573,3
220,297,5
423,948,3
463,5,3
463,2193,3
463,65,5
463,2975,5
463,430,3
463,570,5
463,1421,3
463,795,4
463,5155,5
463,8,4
463,4,3
463,2,4
463,24,4
463,21,3
463,27,3
463,13,4
463,26,2
463,10,5
463,33,4
463,14,4
463,32,2
463,55,5
463,23,4
463,28,2
463,35,3
463,287,2
463,301,5
463,18,3
463,58,3
463,516,2
142,181,4
447,2650,4
465,1154,5
465,4515,4
352,849,5
352,6122,5
352,5029,5
352,8054,5
352,8203,5
352,2812,5
174,3588,5
174,779,3
174,495,3
253,101,4
253,335,5
253,117,5
253,1530,5
253,1196,5
253,3739,5
253,8099,4
468,11,5
468,688,3
468,38,5
468,3556,4
386,635,3
131,4068,4
131,80,1
131,709,5
131,2,3
131,26,2
131,60,2
131,65,5
463,75,3
401,497,3
416,186,4
416,38,5
416,378,4
416,4513,4
456,85,3
304,709,3
304,1234,1
304,6732,2
304,4260,2
473,9717,4
473,258,4
89,2465,3
473,6335,1
473,2107,5
473,7798,2
473,78,2
462,53,1
462,172,2
462,1509,4
462,43,3
462,121,3
462,2559,3
462,1084,4
462,779,5
399,2157,4
366,948,4
366,5187,3
366,919,3
366,357,5
366,629,2
366,8664,3
366,8,4
366,2,4
366,5,3
366,24,5
366,21,4
366,27,4
366,13,3
366,18,4
366,26,4
366,101,4
366,65,3
366,14,3
366,58,4
366,23,4
366,243,3
366,553,3
366,288,5
366,628,3
366,1643,4
366,2859,3
366,126,5
366,1105,4
366,1262,3
366,2491,2
366,2817,2
366,2564,3
366,760,3
366,7,2
366,9247,4
366,323,3
366,116,5
366,1552,4
366,982,4
366,6496,3
366,9,4
124,270,4
253,178,3
475,3508,4
253,516,5
253,3425,4
253,4139,3
253,265,2
357,412,5
178,883,4
302,9473,5
302,1663,5
302,35,5
302,629,5
428,2054,4
103,233,5
103,113,4
103,4468,3
428,3504,2
428,4065,3
428,5431,3
428,383,4
428,22,4
428,1083,3
482,127,5
482,211,5
480,9,5
480,178,4
480,57,3
480,860,3
480,236,5
480,45,4
480,4081,2
480,1797,3
480,11,4
480,38,4
480,5128,4
480,81,5
480,111,3
480,5,4
480,78,3
420,6417,3
420,718,3
420,58,3
420,116,2
420,1622,4
420,485,4
420,177,2
420,4106,2
420,788,3
420,6234,1
420,7872,4
420,9129,2
420,48,2
420,1980,4
420,1641,3
420,113,4
420,3464,3
420,55,2
420,323,3
420,2328,2
420,83,2
420,160,2
420,361,3
420,2846,2
420,204,2
420,3986,3
420,3650,4
420,3338,3
420,1657,5
420,8975,3
420,5076,3
420,662,4
420,378,2
420,45,3
420,2897,5
420,4418,3
420,8045,2
420,2379,4
420,383,3
420,956,2
420,4394,4
420,4,5
420,405,5
420,2098,4
420,1676,2
420,2172,2
420,14,3
420,1005,2
420,43,1
420,9579,2
420,22,2
420,11,2
420,468,3
420,1642,3
420,9927,2
453,43,2
453,32,3
453,131,3
453,2342,4
453,476,3
453,2240,4
453,123,4
453,227,3
453,281,4
453,833,3
453,1245,3
453,1733,3
453,1573,4
453,5237,3
453,899,3
453,1785,5
453,301,4
453,7,4
420,8703,5
420,3954,3
420,4055,5
420,2869,3
420,7749,2
420,8801,2
420,559,1
420,4582,2
420,4316,3
420,1299,3
420,3027,4
420,1503,4
420,3428,2
420,4872,2
420,2025,4
420,2274,4
420,1908,3
420,499,5
420,2806,3
420,5238,3
420,5128,2
420,7333,2
420,715,3
420,71,3
420,570,3
420,3476,3
420,795,4
420,2193,2
420,1068,3
420,436,4
420,325,3
420,4139,2
420,2852,2
420,19,2
420,7,3
420,416,3
420,373,4
420,335,3
420,158,2
420,1258,3
420,682,3
420,1117,1
420,236,2
420,688,3
420,316,4
420,1460,3
420,1976,4
420,2279,4
420,1449,3
420,4079,4
420,9295,4
420,217,4
420,1090,2
420,10,2
420,171,2
420,76,2
420,289,2
420,301,5
420,5019,3
420,2129,3
420,2766,2
420,32,3
420,2601,2
420,198,3
420,828,4
420,2451,2
420,221,2
420,4836,4
420,3568,3
420,13,3
420,7379,5
420,3250,3
420,508,3
420,758,3
420,3933,2
420,574,4
184,238,5
184,6889,2
483,587,3
480,35,2
246,70,4
401,6255,3
481,6195,4
481,14,4
481,1102,4
481,2755,3
481,1681,3
481,103,5
481,278,4
481,50,5
481,661,5
481,335,5
481,158,5
481,1886,5
481,4228,5
481,4881,5
481,6606,5
481,5752,5
481,5879,5
481,7027,5
481,7014,5
481,3133,4
485,5,5
485,495,5
485,2,5
485,24,5
485,21,5
485,27,5
485,18,5
485,23,5
485,570,5
485,1421,4
485,795,5
485,2193,4
485,350,5
485,1955,4
485,2703,5
485,1184,5
485,2304,4
485,3255,4
485,7409,4
485,1657,3
485,6664,3
485,54,4
485,132,1
485,5294,4
485,9839,2
485,7262,5
485,76,2
485,10,2
485,1571,3
485,162,5
485,6042,4
485,3585,3
485,646,4
485,620,5
485,1314,4
485,2846,3
485,361,3
485,204,3
485,3092,4
485,6895,5
485,75,4
485,1457,3
485,2578,4
485,1329,5
485,130,5
485,264,3
485,401,3
485,1135,3
485,284,5
485,1250,5
485,129,5
485,4273,4
485,2544,3
485,66,4
485,8249,5
485,14,3
485,4973,4
485,80,5
485,8,5
485,101,5
485,29,4
485,154,3
485,125,3
485,248,3
485,353,3
485,530,3
485,855,3
485,773,3
485,71,4
485,32,5
485,3079,4
485,1714,5
485,118,4
485,3311,4
485,189,3
485,7,4
485,58,4
485,1622,5
485,65,4
485,3600,5
485,4418,5
485,2053,5
485,8309,4
485,1570,5
485,1664,3
485,249,5
485,238,5
485,62,5
485,368,5
485,480,3
485,7655,5
485,4,5
485,13,5
485,57,5
485,36,5
485,50,5
485,70,5
485,3127,3
485,48,4
485,138,2
485,79,3
485,95,4
485,531,3
485,468,2
485,317,2
485,741,4
488,109,5
487,119,5
487,2561,4
487,790,5
487,35,5
487,1133,5
487,733,5
487,57,4
488,173,4
488,14,5
488,55,4
487,1131,5
487,150,5
488,5809,5
488,597,5
487,3237,5
487,5273,4
488,3792,4
487,5,5
487,1184,5
487,462,5
488,316,5
488,2506,3
488,4016,5
488,103,5
488,225,5
488,7416,3
488,255,5
488,121,4
488,11,4
488,765,5
488,1079,2
488,284,4
488,1349,4
488,485,3
488,80,5
475,94,4
386,27,3
386,24,2
386,94,4
386,9858,5
386,839,2
386,3398,4
386,1108,3
386,50,4
386,9473,4
489,27,4
489,115,5
489,21,4
489,2,4
489,18,5
489,24,4
489,23,3
489,26,3
489,5,5
489,33,4
489,10,5
489,378,4
489,516,5
489,122,3
386,162,4
489,22,2
489,6299,4
489,3322,4
489,4842,4
489,148,5
475,914,5
475,974,5
475,1800,3
475,360,4
475,6999,3
475,3400,3
489,829,5
489,1005,5
489,1928,3
489,9579,3
489,186,4
489,1537,3
489,4129,4
489,9280,4
489,916,4
489,741,3
489,7541,4
489,1957,5
481,439,5
367,663,4
367,4605,3
367,5556,2
481,9114,4
367,1487,4
481,879,3
456,2597,3
456,80,5
456,436,5
462,2508,5
11,587,3
11,1315,5
124,436,4
481,102,5
481,8817,5
481,4646,4
481,782,1
481,709,3
481,2328,4
481,626,4
481,5253,4
481,2722,5
481,602,4
185,5206,4
185,9748,3
302,708,5
302,1835,4
302,489,4
466,366,5
466,3643,5
466,7052,3
466,3791,4
466,409,4
466,9639,4
466,5615,4
483,5478,3
483,1928,4
495,249,5
495,587,5
495,424,5
495,1005,5
495,5,3
495,27,4
495,10,4
495,60,4
495,55,4
495,58,3
495,65,3
495,45,4
495,121,2
495,662,5
495,3966,5
495,172,5
114,11,2
253,1272,5
338,238,3
338,718,1
338,1620,3
338,3406,3
338,287,5
338,68,3
449,5643,4
449,1691,4
449,1679,3
449,50,4
488,568,5
77,80,1
77,6732,3
77,158,1
77,786,1
77,160,1
456,36,3
456,1096,3
456,736,2
456,126,1
456,236,2
456,7302,4
456,577,1
456,561,4
456,289,2
456,646,2
456,48,4
456,3123,4
456,249,4
456,1383,3
456,2695,2
456,241,3
456,90,4
456,278,3
456,50,3
456,1348,4
456,386,4
456,5809,3
495,2809,3
495,354,5
495,531,4
495,1544,5
495,8127,3
495,6180,5
495,8470,4
495,6042,4
495,820,5
495,378,4
495,1084,5
495,6326,4
495,212,5
495,9961,3
495,3141,4
495,3412,3
495,1970,4
495,718,5
495,3388,4
495,887,5
495,4983,4
495,9302,5
495,2403,4
495,883,3
495,2561,4
495,48,4
495,1980,3
495,1641,5
495,3127,5
495,514,5
495,7771,5
495,3076,5
495,323,4
495,867,4
495,1055,5
495,895,3
495,855,4
495,773,4
495,714,5
495,125,5
495,353,5
495,154,5
495,29,5
495,3237,5
495,860,3
495,177,5
495,8,3
495,28,3
495,21,5
495,18,5
495,23,5
495,32,4
481,133,3
481,116,4
481,271,5
481,117,4
453,36,4
453,637,3
453,121,4
453,523,4
453,6156,4
453,479,3
453,1432,4
453,28,3
453,160,2
42,651,4
126,3485,4
451,594,5
451,3,5
451,3753,5
451,4603,5
498,94,5
155,86,4
63,6772,5
63,489,3
63,560,3
63,103,3
155,1420,4
495,476,5
499,50,4
499,278,4
499,85,4
499,5,3
499,1074,5
499,8,1
499,2,3
499,13,4
499,65,4
499,55,4
499,33,4
499,32,4
499,60,4
499,58,3
499,11,4
499,28,2
499,45,4
499,36,5
499,57,3
499,405,3
499,94,5
499,523,4
499,559,5
499,2600,4
499,1458,5
499,249,5
499,587,4
499,1255,5
499,6348,3
499,378,3
499,297,5
499,2172,4
499,2770,3
499,1704,4
499,1676,4
499,2552,4
499,3068,3
499,3202,4
499,5330,3
499,3600,4
499,4517,4
499,576,4
499,895,4
499,1005,2
499,436,4
499,1239,4
499,8079,5
499,304,2
499,476,4
499,109,3
499,736,3
499,829,3
499,1364,3
499,258,5
499,959,4
499,54,4
499,416,4
499,3613,3
499,410,1
499,1664,2
499,2601,4
499,7826,2
499,179,4
499,2252,1
499,398,4
499,7522,4
499,8221,4
499,626,3
499,5253,2
499,241,4
499,386,4
499,792,4
499,6395,3
499,296,5
499,1635,5
499,6860,5
499,6632,4
499,29,4
499,154,2
499,125,3
499,248,2
499,530,3
499,770,2
499,839,1
499,773,4
499,230,3
456,59,4
499,3595,4
499,508,4
499,1096,3
499,323,4
499,117,5
499,4236,4
499,48,3
499,95,3
499,184,4
499,335,5
499,178,3
499,2579,3
499,68,4
499,7,3
499,388,4
499,272,3
396,1421,2
396,3560,3
396,64,2
401,157,5
367,284,5
367,1250,2
367,9178,3
367,1571,3
367,2328,4
497,219,5
497,37,5
497,1106,5
497,177,3
497,4394,4
497,58,5
497,71,4
497,2555,4
497,4047,5
497,7145,4
497,8662,5
497,116,5
497,1622,4
497,1580,3
497,204,4
497,361,4
497,160,4
497,83,4
497,1477,4
497,659,3
497,508,4
497,436,5
497,410,3
497,6274,3
497,138,3
497,162,4
497,5101,5
497,559,3
497,43,3
497,718,3
497,819,4
497,2314,5
497,736,4
497,131,5
497,32,5
497,4,5
497,268,3
497,113,5
497,5,4
497,8,5
497,709,4
497,26,1
497,28,3
497,119,4
497,63,3
497,2643,4
497,100,5
497,14,4
497,13,4
497,7810,3
497,316,4
497,374,4
497,129,4
497,1739,3
497,1570,3
497,181,5
497,217,3
497,663,3
497,9204,4
497,1055,5
497,284,3
462,1155,5
462,3084,4
207,474,3
207,8707,3
207,120,1
458,959,2
458,79,3
458,341,2
458,181,3
458,495,4
458,483,3
458,8,2
458,672,3
458,671,4
490,4103,4
490,8446,3
490,8781,3
264,6732,4
490,7471,3
490,8349,4
490,9731,3
490,5206,3
490,8474,3
490,7426,3
264,160,3
264,573,2
490,1570,5
264,590,3
490,65,4
490,405,4
490,2172,3
490,1704,4
490,2098,4
490,1074,4
490,1676,4
490,2552,3
490,3202,3
490,5330,3
490,3600,3
490,9972,3
490,4517,3
490,490,5
490,1265,4
490,386,4
488,100,5
488,6777,3
488,2798,3
488,767,4
488,194,4
488,180,3
488,606,4
488,426,5
488,378,5
488,374,5
488,3696,4
488,130,4
488,264,3
488,1031,3
488,405,5
488,65,5
488,54,5
488,45,5
488,1154,5
488,866,3
488,929,3
488,413,4
456,94,2
420,523,3
420,646,3
420,357,2
420,28,3
420,114,2
420,138,3
420,132,1
503,238,3
503,38,5
243,2770,4
311,1381,3
449,4163,4
449,2794,4
449,8859,4
449,2266,5
415,737,5
415,6503,3
415,1789,4
415,443,5
415,541,3
415,2456,2
415,564,5
506,8,5
506,4,5
506,5,3
243,1392,1
345,417,5
404,1598,3
404,6928,5
404,1432,4
404,6225,3
404,4733,4
404,4684,5
404,479,5
404,301,3
404,4605,3
404,508,1
404,977,4
404,618,5
404,9732,4
506,26,4
506,736,3
506,198,4
506,523,5
506,117,4
506,45,2
506,32,4
506,160,1
506,29,3
506,125,5
506,118,4
506,13,3
506,55,4
506,6629,3
506,196,5
506,113,4
506,65,5
506,5906,4
506,154,2
506,2240,4
506,28,3
506,14,3
506,9024,3
506,8309,3
506,4999,3
76,635,5
76,2302,1
76,63,3
76,35,3
506,7429,3
506,116,2
506,1885,4
506,887,1
506,497,3
506,297,4
506,158,4
506,204,3
506,715,4
506,1580,2
506,390,3
506,70,5
506,271,4
506,119,3
506,388,4
506,27,4
506,21,2
506,2,3
506,24,2
506,23,3
506,18,4
506,5456,3
506,6745,2
506,1714,3
506,848,3
506,109,4
506,37,5
506,248,4
506,530,3
506,87,4
506,130,2
506,361,3
506,89,5
506,6119,2
506,57,4
506,773,4
506,298,3
506,293,3
506,707,4
506,321,5
506,935,1
506,375,2
490,7,4
490,33,3
490,101,4
490,26,1
506,1785,1
506,103,4
506,178,3
506,77,4
506,853,4
506,4236,3
506,353,4
506,1038,3
506,114,4
490,1597,4
490,5057,5
490,177,4
490,19,5
490,155,5
490,161,5
490,8,4
490,264,3
490,130,4
490,3764,3
322,5157,3
490,68,3
490,1392,4
490,6475,3
490,658,4
490,55,4
490,1677,3
490,1342,3
490,429,3
490,1343,3
490,2554,3
490,168,3
22,8302,3
22,9575,3
475,499,5
423,1691,4
423,3755,4
511,332,3
511,292,3
511,602,3
511,542,3
511,160,3
475,177,5
511,179,3
511,107,4
511,2408,1
511,7326,3
511,540,3
511,4189,2
511,500,3
495,416,5
495,373,5
495,2620,5
495,184,5
495,158,5
495,8492,4
495,8168,4
511,7372,4
511,7292,4
495,3381,4
63,778,2
506,111,3
511,738,4
511,1373,3
511,461,1
511,651,3
511,97,3
511,387,3
511,1885,3
511,839,3
511,93,3
511,639,3
511,361,3
511,353,3
511,6898,2
511,248,2
511,204,3
511,390,3
511,706,3
511,9800,3
511,1108,3
511,792,3
338,3643,3
338,284,3
338,664,4
338,2229,1
511,75,3
511,95,4
511,590,4
338,306,3
338,520,5
511,7928,4
506,60,4
503,5734,3
475,1620,4
475,1868,4
475,160,4
475,560,3
475,172,4
475,1393,4
475,520,4
475,430,2
475,1270,3
475,380,4
475,4441,4
475,3124,4
475,4336,5
332,766,2
332,8074,3
332,4874,4
332,5398,4
332,5993,3
332,9213,3
332,7660,4
332,6411,4
332,4574,3
332,3672,3
332,1199,4
332,982,3
332,122,3
332,335,4
332,881,5
332,1924,4
332,14,4
332,743,3
332,937,4
475,43,3
332,2595,2
512,1672,4
462,7,5
462,129,4
462,1042,3
462,337,5
462,9768,3
462,593,5
513,23,5
512,1969,3
513,664,4
462,189,5
462,408,4
513,4,5
513,27,4
513,21,3
513,2,3
513,18,5
513,24,5
513,287,4
513,65,4
513,26,4
513,10,5
513,58,5
513,495,3
513,35,3
513,100,4
513,7,4
513,662,4
513,150,5
513,50,5
513,19,5
513,57,4
513,122,5
513,5,2
513,28,3
513,225,5
513,1526,2
475,614,4
513,9995,2
513,2368,2
513,2015,2
513,1566,2
475,9114,4
475,682,4
475,194,1
475,727,4
475,264,3
475,494,4
475,9645,4
475,6184,3
475,95,4
475,4939,4
338,350,3
338,180,4
338,95,5
475,1624,4
475,162,4
475,1571,4
475,2328,3
475,1250,3
475,284,3
475,4,3
475,1055,4
475,323,4
475,3913,4
475,2926,3
475,7810,3
475,7022,3
475,1135,4
475,959,3
475,374,5
475,1449,4
475,113,4
475,8,3
475,2131,4
475,54,4
475,751,3
475,599,4
475,479,3
475,570,3
475,5,4
475,1681,3
475,2027,4
475,3310,4
475,9303,3
475,354,4
475,189,4
475,13,5
475,14,4
475,2584,4
65,167,5
65,10,2
65,405,5
495,701,5
495,1492,4
495,6022,4
495,9620,5
513,468,5
513,270,2
513,408,5
513,934,2
513,130,3
513,219,3
513,138,3
513,43,5
513,42,4
513,29,5
513,93,5
513,531,3
513,113,3
513,76,5
513,103,3
513,461,5
513,63,5
513,116,4
513,559,5
513,540,5
513,301,3
513,426,5
513,959,3
513,189,5
513,133,5
513,289,2
513,316,1
513,155,5
513,1877,5
513,1096,5
513,117,5
513,958,5
513,184,4
513,416,5
513,373,5
513,158,4
513,561,5
513,296,5
513,245,5
513,2049,5
513,1825,5
513,157,5
513,544,4
513,4014,4
513,321,4
513,4068,4
513,1186,3
513,387,3
513,456,4
513,1584,3
513,125,4
513,715,4
513,1580,4
513,427,3
513,2240,3
513,298,4
513,453,5
513,905,3
513,102,4
513,1258,3
513,75,3
513,59,5
513,999,4
513,2976,5
513,4042,5
513,1590,5
513,545,3
513,5114,5
513,5860,5
513,549,4
513,1144,3
513,72,4
513,390,3
443,662,4
513,325,5
513,5051,3
513,335,5
513,730,3
513,3657,5
513,3580,3
513,596,2
513,833,4
324,545,4
516,914,4
516,7149,3
516,8165,5
516,2259,5
516,424,5
516,2616,4
516,3006,4
516,5630,3
516,3884,3
516,7603,3
516,400,4
516,1142,4
516,1620,4
516,974,4
516,5326,4
516,1915,5
516,432,4
516,1090,4
516,94,5
516,60,4
516,718,5
516,887,5
516,1881,3
516,5055,4
516,693,4
516,4733,5
516,4336,5
516,520,4
516,2027,4
516,9691,3
516,3247,4
516,3246,4
516,4,4
516,48,4
516,360,4
516,487,3
516,637,4
516,1117,4
516,196,3
516,5,3
516,65,3
516,14,3
516,28,4
516,50,4
516,516,4
516,820,4
448,114,3
516,5332,3
155,1725,3
516,162,4
516,180,5
187,81,4
338,55,4
63,7485,3
475,592,5
475,4015,4
448,289,3
448,138,3
386,778,2
448,782,2
448,172,4
448,2561,4
448,1305,4
448,113,4
448,65,4
448,401,3
448,5,4
473,1758,5
473,212,3
473,2013,4
473,3412,2
473,118,4
473,1714,3
473,848,3
473,1458,4
473,3802,4
473,38,3
473,270,4
456,1373,3
456,408,3
456,969,1
456,6069,2
15,55,4
462,2761,5
448,8856,5
481,5972,5
517,8,4
517,4,3
517,13,5
517,101,3
517,14,4
517,55,5
517,115,4
517,60,2
517,36,4
518,42,3
518,236,5
518,8,4
518,4,5
518,5,2
518,13,5
518,101,4
518,65,4
518,14,5
517,65,3
517,405,3
518,10,4
518,55,4
517,2172,4
518,32,5
517,1676,2
518,58,4
517,1074,5
518,344,3
518,28,5
518,516,5
518,483,4
518,287,3
518,405,5
517,297,3
518,687,4
518,2174,4
518,366,4
517,94,4
518,7738,5
517,3068,5
517,1570,5
517,1739,4
517,92,4
517,495,3
517,127,3
517,95,4
517,284,4
517,557,5
517,879,5
517,45,2
517,2703,5
517,1392,4
517,3598,3
517,1571,1
517,173,4
517,546,4
517,5330,5
517,264,3
453,1679,3
453,387,3
453,248,3
453,530,4
453,456,3
453,29,3
453,715,4
453,1580,4
453,125,2
453,427,3
453,839,4
453,773,3
495,959,5
495,1135,5
453,54,4
316,495,3
519,913,3
519,1701,3
516,2143,4
516,354,3
516,301,3
516,32,3
516,416,4
516,699,4
516,1938,4
516,158,3
516,3351,4
516,298,4
516,191,5
516,1265,5
516,828,4
516,2514,3
516,4634,5
516,1015,4
516,3930,3
516,4332,4
516,977,4
516,1191,3
516,2931,5
519,398,4
519,79,2
519,341,2
519,824,2
519,531,1
519,646,2
519,1664,3
519,1486,3
519,8611,3
519,3597,5
516,1886,3
520,310,2
520,238,5
520,1102,3
520,3856,2
516,576,4
516,1367,3
519,5627,4
521,8,5
521,4,4
521,5,5
521,13,4
521,101,5
521,26,3
521,65,4
521,55,3
521,32,4
521,344,4
521,121,5
521,92,5
521,662,3
521,483,3
521,1392,5
521,1500,5
9,916,2
9,46,3
522,1312,3
9,121,5
522,6045,5
522,1214,4
522,959,5
504,11,5
504,7684,5
504,7025,5
26,3417,4
26,2419,4
26,5399,5
362,1411,3
386,23,3
246,2425,3
131,489,2
516,173,4
511,9686,3
511,1261,3
330,2129,4
330,353,4
520,122,3
520,516,5
520,306,4
520,304,4
330,828,4
520,669,4
520,94,5
520,6096,2
520,186,3
520,33,4
520,111,2
143,44,5
143,686,2
143,1414,3
143,25,5
143,233,5
386,489,4
386,42,2
522,1704,3
531,8,5
531,5,4
531,101,5
531,26,3
531,65,5
531,14,4
531,33,4
531,115,5
531,60,4
531,11,5
531,495,4
531,344,3
531,38,3
531,28,4
531,45,5
531,35,4
531,100,4
531,57,4
531,92,4
531,150,5
531,122,3
531,233,4
531,1144,5
531,860,4
531,2188,4
531,1752,5
531,5215,5
531,4660,5
531,1859,3
531,6808,5
531,2747,5
531,5024,5
531,8692,4
418,941,4
531,119,5
531,5395,4
531,6675,5
531,2561,3
531,572,4
531,8168,5
522,7416,4
522,160,2
522,1121,4
522,3638,5
522,7155,4
522,317,3
522,28,4
522,191,5
522,1623,3
522,9689,3
532,4359,4
532,111,3
532,122,4
532,100,5
532,35,5
532,11,2
532,26,3
532,138,3
532,60,4
532,5,4
532,8,5
531,238,3
531,118,5
531,1299,5
531,2,5
531,24,5
531,21,4
531,27,3
531,18,4
531,50,5
531,468,5
531,1503,4
531,2025,5
531,828,5
531,2451,5
531,178,4
531,1099,4
531,883,3
531,13,4
531,55,5
531,23,4
531,2975,4
531,1704,5
531,2274,4
531,3428,4
531,3027,5
531,4316,4
531,4872,4
531,709,4
531,177,5
531,2024,5
531,162,4
531,213,4
531,614,4
531,4584,5
531,354,5
531,2508,4
531,6389,4
533,1714,4
533,848,4
533,3311,4
533,3588,4
533,4237,3
533,1987,4
533,168,5
533,1407,1
504,26,4
533,72,5
504,784,4
504,132,5
533,367,5
533,1709,2
504,1427,3
504,686,2
504,44,3
504,1459,5
504,1414,4
504,152,4
533,1037,2
533,7868,3
533,9,3
533,26,5
533,145,2
504,770,4
504,839,4
504,353,4
504,855,4
533,227,4
504,154,4
533,1301,2
533,281,5
533,350,3
533,238,4
533,131,3
533,653,5
533,5,3
533,2,5
533,27,3
533,24,4
533,23,4
533,21,3
533,18,3
533,730,3
533,232,4
504,1802,4
504,71,3
504,63,3
504,10,4
504,76,4
504,171,3
533,343,3
533,86,3
533,1057,2
533,596,3
533,1573,4
533,1733,2
533,1388,4
533,1245,3
533,963,3
533,57,5
533,1547,3
504,116,4
504,38,2
504,6089,5
504,853,3
504,7345,3
504,90,4
504,228,1
504,15,2
504,93,4
504,4,2
504,488,5
504,2716,5
504,1910,3
504,523,3
504,14,3
504,28,4
504,369,5
504,818,1
504,683,3
504,420,2
504,622,3
504,107,5
504,3119,3
504,3569,5
504,184,5
504,29,3
535,3628,5
535,3404,5
535,103,5
535,1320,5
535,3085,5
535,4634,5
535,232,5
535,936,3
535,953,2
535,1053,3
535,330,5
535,510,5
535,528,5
535,722,5
535,949,5
535,1023,5
535,1119,5
535,1249,5
535,1362,5
535,1525,5
535,1278,5
530,4429,5
535,4399,5
530,1908,3
530,499,3
535,71,5
530,11,5
535,3131,5
535,1357,5
535,181,5
535,8686,5
535,5747,5
535,7662,5
535,2097,4
535,1015,4
535,9649,1
530,117,2
535,1113,5
530,1937,3
530,383,3
535,520,4
535,1205,5
535,9172,4
535,495,2
535,1801,4
535,1918,4
535,264,4
535,79,5
535,5,5
535,54,5
535,213,4
535,176,5
535,8,5
535,4,5
535,13,5
535,115,2
535,60,5
535,516,1
535,35,5
535,287,5
535,7,5
535,122,4
535,323,4
535,715,3
535,3451,4
535,693,4
535,284,4
530,4473,3
530,489,3
530,263,3
530,8,5
530,101,5
530,27,5
530,21,5
530,4,5
530,2,4
530,18,5
322,1311,3
516,5739,3
516,276,3
516,365,4
516,7026,4
516,897,2
516,8944,3
516,1646,2
516,1213,1
516,838,3
516,492,3
516,3403,3
516,213,4
516,1205,4
516,3243,4
516,8432,3
516,1133,4
516,1484,4
516,479,3
516,4537,4
516,341,5
516,79,4
516,403,4
516,335,4
143,1566,3
143,1135,2
143,934,2
143,1186,3
143,1149,4
537,8,3
537,11,5
537,2515,5
537,3449,5
537,2622,5
537,3470,5
537,2920,3
537,2830,3
537,2074,4
537,2745,5
537,2031,3
537,2351,3
537,2150,3
537,3680,4
537,4127,4
537,3108,3
537,5007,4
537,2296,4
537,4797,4
537,8216,4
537,511,4
537,3876,5
537,5543,5
537,354,4
537,6389,4
537,2508,4
537,2366,3
537,71,2
537,6104,2
537,5863,2
537,1454,4
537,242,3
537,266,4
537,2737,3
537,1379,3
537,2012,3
537,2746,3
537,336,3
537,1763,3
537,1858,3
537,3098,3
537,2214,3
537,1260,3
537,3223,2
537,2519,2
537,3455,4
537,4095,2
537,1103,5
537,2398,3
537,2277,3
537,3066,4
537,4813,4
537,1746,4
537,674,5
537,3713,3
537,2184,4
537,29,3
537,154,3
537,248,3
537,125,2
537,714,3
537,839,3
537,855,3
537,3022,3
537,646,3
537,9946,5
537,969,5
537,5456,3
537,145,3
537,26,5
537,9,5
537,92,4
537,2,4
537,24,4
537,21,4
537,27,4
537,18,4
537,23,4
537,13,3
537,33,4
537,32,3
537,2601,4
537,58,3
537,116,3
537,57,5
537,1547,4
537,5,5
488,860,4
537,130,3
537,395,3
537,160,3
488,2115,4
488,9716,5
488,89,4
488,117,3
488,662,4
488,570,3
488,33,3
488,1561,3
488,8416,3
488,10,3
488,274,4
488,13,4
488,38,4
537,78,5
488,32,5
537,2738,5
537,127,4
537,408,5
488,48,3
488,4331,5
488,6729,3
488,172,3
488,3071,4
488,114,4
537,335,3
537,561,2
537,265,3
537,59,3
537,3071,4
537,2298,5
537,43,4
537,763,5
537,468,4
537,2890,4
537,8541,4
537,7180,4
537,9981,4
537,726,4
537,301,2
155,1113,1
155,2716,4
537,6695,4
537,79,2
537,341,3
537,198,5
537,8080,2
537,1691,3
537,765,4
537,272,5
537,523,4
537,2643,4
537,1411,4
537,736,3
537,132,5
537,114,4
537,8276,4
537,7429,4
537,819,3
42,131,3
538,2,5
538,24,5
538,21,5
538,27,5
538,18,5
538,26,4
538,55,4
538,14,3
538,58,3
538,38,5
538,28,4
538,45,2
538,23,5
538,22,3
475,2337,3
475,121,4
539,2698,4
539,426,5
539,2284,3
539,2914,3
539,8,4
539,4,5
539,101,5
539,65,5
539,14,4
539,10,4
539,55,4
539,33,3
539,58,4
539,11,3
539,495,4
539,28,4
539,516,4
539,35,2
539,57,3
539,662,4
539,378,4
539,94,5
539,483,5
